序号|股票代码|股票简称|研报数|机构投资评级(近六个月)-买入|机构投资评级(近六个月)-增持|机构投资评级(近六个月)-中性|机构投资评级(近六个月)-减持|机构投资评级(近六个月)-卖出|2024预测每股收益|2025预测每股收益|2026预测每股收益|2027预测每股收益
2012|600556|天下秀|2|1.0|1.0|0.0|0.0|0.0|0.028481992389|0.045|0.06|0.07
2013|301580|爱迪特|2|2.0|0.0|0.0|0.0|0.0|1.41221149565|2.095|2.615|3.13
2014|301263|泰恩康|2|1.0|1.0|0.0|0.0|0.0|0.254337630092|0.295|0.515|0.815
2015|603303|得邦照明|2|1.0|1.0|0.0|0.0|0.0|0.728170042043|0.675|0.755|0.835
2016|603368|柳药集团|2|2.0|0.0|0.0|0.0|0.0|2.152415189704|2.015|2.1|2.195
2017|603052|可川科技|2|2.0|0.0|0.0|0.0|0.0|0.353434143236|0.82|1.695|2.26
2018|601162|天风证券|2|0.0|1.0|1.0|0.0|0.0|-0.002949088831|0.01|0.03|0.03
2019|002857|三晖电气|2|1.0|1.0|0.0|0.0|0.0|0.138553067655|0.275|0.595|1.155
2020|300529|健帆生物|2|2.0|0.0|0.0|0.0|0.0|1.027034829491|0.715|0.8525|0.9795
2021|300401|花园生物|2|1.0|1.0|0.0|0.0|0.0|0.568960373718|0.76|0.865|1.01
2022|603989|艾华集团|2|0.0|2.0|0.0|0.0|0.0|0.49702860325|0.855|1.065|1.3
2023|001238|浙江正特|2|1.0|0.0|1.0|0.0|0.0|-0.126159869067|0.895|1.15|1.445
2024|688229|博睿数据|2|1.0|1.0|0.0|0.0|0.0|-2.594020781982|-0.585|0.315|1.4
2025|002975|博杰股份|2|1.0|1.0|0.0|0.0|0.0|0.138826372696|0.705|0.895|1.165
2033|688776|国光电气|2|1.0|1.0|0.0|0.0|0.0|0.43411624577|1.055|1.37|1.78
2040|300695|兆丰股份|2|1.0|1.0|0.0|0.0|0.0|1.365965640625|1.636666666667|2.023333333333|2.563333333333
2041|002815|崇达技术|2|1.0|1.0|0.0|0.0|0.0|0.211590910376|0.435|0.595|0.685
2042|300082|奥克股份|2|1.0|1.0|0.0|0.0|0.0|-0.234143110098|0.05|0.14|0.2
2043|600810|神马股份|2|1.0|1.0|0.0|0.0|0.0|0.032550439593|0.05|0.14|0.215
2044|003019|宸展光电|2|2.0|0.0|0.0|0.0|0.0|1.064050417098|1.283333333333|1.596666666667|2.016666666667
2045|301565|中仑新材|2|2.0|0.0|0.0|0.0|0.0|0.282870057774|0.35|0.97|1.565
2046|688201|信安世纪|2|1.0|1.0|0.0|0.0|0.0|-0.150770916847|0.255|0.375|0.7
2047|300206|理邦仪器|2|2.0|0.0|0.0|0.0|0.0|0.279661329302|0.35|0.425|0.51
2048|000723|美锦能源|2|0.0|2.0|0.0|0.0|0.0|-0.259461969774|-0.205|0.02|0.07
2049|600573|惠泉啤酒|2|0.0|2.0|0.0|0.0|0.0|0.25932077676|0.315|0.37|0.4
2050|600391|航发科技|2|2.0|0.0|0.0|0.0|0.0|0.208379542133|0.27|0.475|0.71
2051|301231|荣信文化|2|1.0|1.0|0.0|0.0|0.0|-0.525498581635|0.165|0.46|0.705
2052|603680|今创集团|2|0.0|2.0|0.0|0.0|0.0|0.385426678432|0.835|0.92|1.045
2053|301086|鸿富瀚|2|2.0|0.0|0.0|0.0|0.0|1.219111651|1.535|2.68|3.65
2054|688282|理工导航|2|1.0|1.0|0.0|0.0|0.0|-0.051498428864|0.59|1.395|2.365
2055|002878|元隆雅图|2|1.0|1.0|0.0|0.0|0.0|-0.93370293746|0.33|0.445|0.57
2056|688381|帝奥微|2|0.0|2.0|0.0|0.0|0.0|-0.190174612485|0.01|0.185|0.505
2057|300174|元力股份|2|2.0|0.0|0.0|0.0|0.0|0.781005934785|0.79|0.95|1.185
2058|688311|盟升电子|2|2.0|0.0|0.0|0.0|0.0|-1.617723069139|0.45|0.965|1.595
2059|300349|金卡智能|2|1.0|1.0|0.0|0.0|0.0|0.863112847983|0.77|0.88|1.0
2060|301586|佳力奇|2|1.0|1.0|0.0|0.0|0.0|1.21005754578|1.4|1.805|2.245
2061|002116|中国海诚|2|2.0|0.0|0.0|0.0|0.0|0.719962095931|0.78|0.83|0.875
2062|301021|英诺激光|2|2.0|0.0|0.0|0.0|0.0|0.14348654955|0.35|0.56|0.89
2063|300192|科德教育|2|1.0|1.0|0.0|0.0|0.0|0.440723389354|0.47|0.515|0.565
2064|001207|联科科技|2|2.0|0.0|0.0|0.0|0.0|1.256890436507|1.645|2.045|2.67
2065|603726|朗迪集团|2|1.0|1.0|0.0|0.0|0.0|0.927400411901|1.035|1.215|1.4
2066|603185|弘元绿能|2|2.0|0.0|0.0|0.0|0.0|-3.948146288754|1.07|1.9|2.51
2067|300977|深圳瑞捷|2|1.0|1.0|0.0|0.0|0.0|-0.16860774245|0.31|0.44|0.57
2068|301326|捷邦科技|2|2.0|0.0|0.0|0.0|0.0|-0.266105528548|0.87|3.38|6.31
2069|300491|通合科技|2|1.0|1.0|0.0|0.0|0.0|0.136593791301|0.485|1.05|1.48
2070|603266|天龙股份|2|2.0|0.0|0.0|0.0|0.0|0.553984579113|0.72|0.85|0.99
2071|301175|中科环保|2|1.0|1.0|0.0|0.0|0.0|0.217881195091|0.263333333333|0.326666666667|0.373333333333
2072|920819|颖泰生物|2|0.0|2.0|0.0|0.0|0.0|-0.479143203663|0.025|0.135|0.24
2073|002616|长青集团|2|0.0|2.0|0.0|0.0|0.0|0.252182346531|0.435|0.495|0.54
2074|002506|协鑫集成|2|1.0|1.0|0.0|0.0|0.0|0.011673559019|-0.065|0.05|0.08
2075|603085|天成自控|2|1.0|1.0|0.0|0.0|0.0|-0.041504252833|0.21|0.34|0.425
2076|600808|马钢股份|2|1.0|1.0|0.0|0.0|0.0|-0.60503170323|0.01|0.135|0.24
2077|300204|舒泰神|2|1.0|1.0|0.0|0.0|0.0|-0.303162160309|-0.095|-0.045|0.395
2078|301179|泽宇智能|2|2.0|0.0|0.0|0.0|0.0|0.540132439064|0.565|0.69|0.845
2079|301128|强瑞技术|2|1.0|1.0|0.0|0.0|0.0|0.943025319971|1.81|2.775|3.595
2080|300887|谱尼测试|2|2.0|0.0|0.0|0.0|0.0|-0.652902095042|-0.115|0.115|0.325
2081|688726|拉普拉斯|2|2.0|0.0|0.0|0.0|0.0|1.799345272777|1.9205|2.077|2.3385
2082|002423|中粮资本|2|1.0|1.0|0.0|0.0|0.0|0.525105272674|0.75|0.82|0.93
2083|300382|斯莱克|2|1.0|1.0|0.0|0.0|0.0|-0.211783921685|0.12|0.205|0.33
2084|300236|上海新阳|2|1.0|1.0|0.0|0.0|0.0|0.56068588649|0.865|1.095|1.495
2085|002733|雄韬股份|2|1.0|1.0|0.0|0.0|0.0|0.252728842464|0.71|1.11|1.59
2086|301161|唯万密封|2|0.0|2.0|0.0|0.0|0.0|0.443095367833|0.85|1.205|1.59
2087|000937|冀中能源|2|0.0|2.0|0.0|0.0|0.0|0.341951528527|0.23|0.27|0.29
2088|002373|千方科技|2|2.0|0.0|0.0|0.0|0.0|-0.754684372608|0.2|0.305|0.42
2089|301396|宏景科技|2|2.0|0.0|0.0|0.0|0.0|-0.493049308754|1.235|2.59|4.165
2090|600269|赣粤高速|2|1.0|1.0|0.0|0.0|0.0|0.547738803567|0.65|0.605|0.63
2091|000989|九芝堂|2|2.0|0.0|0.0|0.0|0.0|0.252589802579|0.25|0.325|0.425
2092|600177|雅戈尔|2|2.0|0.0|0.0|0.0|0.0|0.598572587181|0.61|0.68|0.8
2093|600208|衢州发展|2|2.0|0.0|0.0|0.0|0.0|0.119373369011|0.14|0.23|0.275
2094|601811|新华文轩|2|0.0|2.0|0.0|0.0|0.0|1.25207072575|1.385|1.505|1.59
2095|301028|东亚机械|2|2.0|0.0|0.0|0.0|0.0|0.565629157027|0.65|0.755|0.875
2096|688685|迈信林|2|2.0|0.0|0.0|0.0|0.0|0.310128905993|0.855|1.14|1.4
2097|688577|浙海德曼|2|2.0|0.0|0.0|0.0|0.0|0.232112339436|0.41|0.665|1.0
2098|301276|嘉曼服饰|2|2.0|0.0|0.0|0.0|0.0|1.32107072037|1.255|1.41|1.595
2099|603200|上海洗霸|2|1.0|1.0|0.0|0.0|0.0|0.244780584326|0.805|1.165|3.38
2100|688757|胜科纳米|2|0.0|2.0|0.0|0.0|0.0|0.201286718499|0.275|0.405|0.585
2101|301120|新特电气|2|2.0|0.0|0.0|0.0|0.0|-0.130603799195|0.136666666667|0.246666666667|0.376666666667
2102|300539|横河精密|2|2.0|0.0|0.0|0.0|0.0|0.141740959483|0.25|0.385|0.52
2103|300456|赛微电子|2|2.0|0.0|0.0|0.0|0.0|-0.232164791652|0.675|0.035|0.135
2104|603350|安乃达|2|2.0|0.0|0.0|0.0|0.0|0.944536637976|1.02|1.125|1.255
2105|603598|引力传媒|2|1.0|1.0|0.0|0.0|0.0|-0.067232377186|0.215|0.385|0.525
2106|000881|中广核技|2|1.0|1.0|0.0|0.0|0.0|-0.383073523426|0.04|0.12|0.22
2107|301488|豪恩汽电|2|0.0|2.0|0.0|0.0|0.0|1.09686785913|1.44|1.86|2.66
2108|300793|佳禾智能|2|0.0|2.0|0.0|0.0|0.0|0.108594743044|0.16|0.335|0.555
2109|600356|恒丰纸业|2|2.0|0.0|0.0|0.0|0.0|0.387705032479|0.66|0.773333333333|0.883333333333
2110|600637|东方明珠|2|1.0|0.0|1.0|0.0|0.0|0.198908998251|0.2|0.25|0.26
2111|000676|智度股份|2|2.0|0.0|0.0|0.0|0.0|0.168084078998|0.21|0.29|0.39
2112|920489|佳先股份|2|1.0|1.0|0.0|0.0|0.0|0.086035308502|0.16|0.29|0.415
2113|600295|鄂尔多斯|2|1.0|1.0|0.0|0.0|0.0|0.659909096335|0.73|0.805|0.89
2114|688716|中研股份|2|1.0|1.0|0.0|0.0|0.0|0.322841891683|0.435|0.72|1.01
2115|300319|麦捷科技|2|1.0|1.0|0.0|0.0|0.0|0.379254289164|0.39|0.47|0.575
2116|301268|铭利达|2|1.0|1.0|0.0|0.0|0.0|-1.172180247975|0.275|0.67|1.285
2117|300743|天地数码|2|2.0|0.0|0.0|0.0|0.0|0.61071211984|0.835|1.1|1.405
2118|000655|金岭矿业|2|1.0|1.0|0.0|0.0|0.0|0.342599883633|0.48|0.505|0.53
2119|301613|新铝时代|2|2.0|0.0|0.0|0.0|0.0|1.341022784584|2.03|3.065|4.455
2120|002860|星帅尔|2|1.0|1.0|0.0|0.0|0.0|0.399468985255|0.65|0.755|0.87
2121|002998|优彩资源|2|2.0|0.0|0.0|0.0|0.0|0.237933555221|0.375|0.575|0.83
2122|300463|迈克生物|2|2.0|0.0|0.0|0.0|0.0|0.209711053673|0.35|0.435|0.565
2123|600116|三峡水利|2|2.0|0.0|0.0|0.0|0.0|0.161970127929|0.17|0.3|0.34
2124|601997|贵阳银行|2|0.0|1.0|1.0|0.0|0.0|1.41228316756|1.34|1.33|1.3
2125|002632|道明光学|2|1.0|1.0|0.0|0.0|0.0|0.272073677261|0.365|0.41|0.46
2126|600871|石化油服|2|0.0|2.0|0.0|0.0|0.0|0.033317743997|0.05|0.055|0.065
2127|601016|节能风电|2|0.0|2.0|0.0|0.0|0.0|0.206518014179|0.165|0.195|0.205
2128|688297|中无人机|2|1.0|1.0|0.0|0.0|0.0|-0.079875629674|0.265|0.38|0.495
2129|600528|中铁工业|2|1.0|1.0|0.0|0.0|0.0|0.796744236002|0.748|0.8315|0.913
2130|603686|福龙马|2|1.0|1.0|0.0|0.0|0.0|0.350103810914|0.44|0.51|0.58
2131|688559|海目星|2|2.0|0.0|0.0|0.0|0.0|-0.658172521726|-1.74|1.655|2.03
2132|300863|卡倍亿|2|1.0|1.0|0.0|0.0|0.0|0.859060839246|1.225|1.56|2.67
2133|601500|通用股份|2|2.0|0.0|0.0|0.0|0.0|0.235247415285|0.188|0.2825|0.3565
2134|300672|国科微|2|2.0|0.0|0.0|0.0|0.0|0.44742747006|0.62|1.015|1.3
2135|600694|大商股份|2|1.0|1.0|0.0|0.0|0.0|1.685618622002|1.765|1.92|2.14
2136|002896|中大力德|2|1.0|1.0|0.0|0.0|0.0|0.369170403496|0.435|0.535|0.67
2137|002777|久远银海|2|1.0|1.0|0.0|0.0|0.0|0.179460265096|0.335|0.425|0.53
2138|300547|川环科技|2|1.0|1.0|0.0|0.0|0.0|0.934651039532|1.075|1.39|1.725
2139|300616|尚品宅配|2|1.0|1.0|0.0|0.0|0.0|-0.95924960691|-0.15|0.25|0.46
2140|301393|昊帆生物|2|2.0|0.0|0.0|0.0|0.0|1.241230713519|1.52|1.9|2.38
2141|600685|中船防务|2|2.0|0.0|0.0|0.0|0.0|0.266898466163|0.73|1.12|1.78
2142|002437|誉衡药业|2|1.0|1.0|0.0|0.0|0.0|0.104281596817|0.11|0.13|0.145
2143|003031|中瓷电子|2|1.0|1.0|0.0|0.0|0.0|1.19533318606|1.505|1.895|2.215
2144|002252|上海莱士|2|2.0|0.0|0.0|0.0|0.0|0.330415543439|0.295|0.35|0.39
2145|000589|贵州轮胎|2|2.0|0.0|0.0|0.0|0.0|0.395905917266|0.3855|0.538|0.672
2146|301193|家联科技|2|1.0|1.0|0.0|0.0|0.0|0.292043192024|-0.11|0.705|0.985
2147|603158|腾龙股份|2|1.0|1.0|0.0|0.0|0.0|0.509051076167|0.515|0.625|0.775
2148|300622|博士眼镜|2|2.0|0.0|0.0|0.0|0.0|0.454801586989|0.635|0.805|0.925
2149|000539|粤电力A|2|1.0|1.0|0.0|0.0|0.0|0.183655352657|0.135|0.24|0.31
2150|688500|慧辰股份|2|1.0|1.0|0.0|0.0|0.0|-0.709157093584|0.555|0.865|1.265
2151|000883|湖北能源|2|2.0|0.0|0.0|0.0|0.0|0.256247951017|0.35|0.305|0.32
2152|300779|惠城环保|2|2.0|0.0|0.0|0.0|0.0|0.214917398493|0.62|1.915|5.425
2153|002548|金新农|2|1.0|1.0|0.0|0.0|0.0|0.036414712819|0.03|0.085|0.15
2154|301622|英思特|2|0.0|2.0|0.0|0.0|0.0|1.529131488767|2.02|2.51|3.045
2155|688720|艾森股份|2|2.0|0.0|0.0|0.0|0.0|0.379850823753|0.56|0.82|1.195
2156|301000|肇民科技|2|1.0|1.0|0.0|0.0|0.0|0.58384644512|0.73|0.94|1.2
2157|301283|聚胶股份|2|2.0|0.0|0.0|0.0|0.0|0.971885816057|2.365|3.02|3.56
2158|688597|煜邦电力|2|1.0|1.0|0.0|0.0|0.0|0.331261920391|0.365|0.485|0.68
2159|002033|丽江股份|2|0.0|2.0|0.0|0.0|0.0|0.383756915465|0.415|0.46|0.51
2160|300360|炬华科技|2|1.0|1.0|0.0|0.0|0.0|1.292643087548|1.315|1.535|1.715
2161|002405|四维图新|2|1.0|1.0|0.0|0.0|0.0|-0.461690218221|-0.265|-0.08|0.14
2162|600199|金种子酒|2|0.0|2.0|0.0|0.0|0.0|-0.391594506847|-0.24|-0.075|0.12
2163|300389|艾比森|2|1.0|1.0|0.0|0.0|0.0|0.316698071706|0.805|1.11|1.445
2164|000789|万年青|2|1.0|1.0|0.0|0.0|0.0|0.0165138423|0.18|0.22|0.29
2165|603890|春秋电子|2|2.0|0.0|0.0|0.0|0.0|0.463463063139|0.765|0.995|1.315
2166|301296|新巨丰|2|2.0|0.0|0.0|0.0|0.0|0.437735536905|0.44|0.55|0.67
2167|002747|埃斯顿|2|0.0|2.0|0.0|0.0|0.0|-0.930456192|0.065|0.16|0.26
2168|603950|长源东谷|2|2.0|0.0|0.0|0.0|0.0|0.710723052854|1.25|1.645|2.035
2169|300525|博思软件|2|2.0|0.0|0.0|0.0|0.0|0.398633808018|0.43|0.49|0.55
2170|605167|利柏特|2|1.0|1.0|0.0|0.0|0.0|0.535536662569|0.5|0.59|0.72
2171|300797|钢研纳克|2|2.0|0.0|0.0|0.0|0.0|0.378862204513|0.465|0.55|0.655
2172|688334|西高院|2|2.0|0.0|0.0|0.0|0.0|0.722329021997|0.915|1.09|1.26
2173|002393|力生制药|2|2.0|0.0|0.0|0.0|0.0|0.71629025463|1.7|1.365|1.45
2174|301102|兆讯传媒|2|2.0|0.0|0.0|0.0|0.0|0.186291337266|0.215|0.34|0.42
2175|300698|万马科技|2|1.0|1.0|0.0|0.0|0.0|0.308265125746|0.63|0.995|1.27
2176|300068|南都电源|2|2.0|0.0|0.0|0.0|0.0|-1.666163467143|0.05|0.665|0.975
2177|605050|福然德|2|0.0|2.0|0.0|0.0|0.0|0.642631989257|0.765|0.92|1.03
2178|600500|中化国际|2|0.0|2.0|0.0|0.0|0.0|-0.79046874357|-0.31|-0.055|0.055
2179|600316|洪都航空|2|1.0|1.0|0.0|0.0|0.0|0.05471386977|0.26|0.545|0.89
2180|002646|天佑德酒|2|0.0|2.0|0.0|0.0|0.0|0.087945396417|0.063333333333|0.086666666667|0.11
2181|002611|东方精工|2|1.0|1.0|0.0|0.0|0.0|0.411224896913|0.58|0.685|0.84
2182|601216|君正集团|2|1.0|1.0|0.0|0.0|0.0|0.33228113621|0.43|0.475|0.51
2183|002658|雪迪龙|2|1.0|1.0|0.0|0.0|0.0|0.265085938799|0.32|0.356666666667|0.403333333333
2184|300272|开能健康|2|0.0|2.0|0.0|0.0|0.0|0.136680121653|0.195|0.245|0.275
2185|603275|众辰科技|2|1.0|1.0|0.0|0.0|0.0|1.444219980701|1.39|1.605|1.84
2186|600821|金开新能|2|1.0|1.0|0.0|0.0|0.0|0.401909637171|0.445|0.505|0.56
2187|603773|沃格光电|2|0.0|2.0|0.0|0.0|0.0|-0.544659381106|0.18|0.98|1.845
2188|605266|健之佳|2|1.0|1.0|0.0|0.0|0.0|0.829066926764|1.113333333333|1.403333333333|1.686666666667
2189|002978|安宁股份|2|1.0|1.0|0.0|0.0|0.0|1.804338077824|1.85|2.115|2.23
2190|603212|赛伍技术|2|0.0|2.0|0.0|0.0|0.0|-0.651291865365|-0.075|0.19|0.33
2191|300532|今天国际|2|2.0|0.0|0.0|0.0|0.0|0.608840373306|0.575|0.75|1.0
2192|000404|长虹华意|2|1.0|0.0|1.0|0.0|0.0|0.646857378827|0.7|0.765|0.85
2193|600737|中粮糖业|2|1.0|1.0|0.0|0.0|0.0|0.801060668462|0.596666666667|0.793333333333|0.98
2194|002452|长高电新|2|1.0|1.0|0.0|0.0|0.0|0.406401575811|0.575|0.71|0.95
2195|002396|星网锐捷|2|2.0|0.0|0.0|0.0|0.0|0.690838903436|1.16|1.535|1.905
2196|300473|德尔股份|2|2.0|0.0|0.0|0.0|0.0|0.214790079261|0.805|1.25|1.815
2197|301629|矽电股份|2|1.0|1.0|0.0|0.0|0.0|2.201634279057|2.52|3.15|4.195
2198|300590|移为通信|2|1.0|1.0|0.0|0.0|0.0|0.344866265613|0.325|0.395|0.48
2199|605077|华康股份|2|1.0|1.0|0.0|0.0|0.0|0.885939792551|0.986666666667|1.473333333333|1.926666666667
2200|300470|中密控股|2|1.0|1.0|0.0|0.0|0.0|1.88714704619|2.035|2.34|2.69
2201|002290|禾盛新材|2|2.0|0.0|0.0|0.0|0.0|0.394618781944|0.835|1.17|1.5
2202|301528|多浦乐|2|2.0|0.0|0.0|0.0|0.0|0.833657629079|1.395|2.03|2.875
2203|301507|民生健康|2|1.0|1.0|0.0|0.0|0.0|0.257559772448|0.355|0.38|0.46
2204|300026|红日药业|2|0.0|2.0|0.0|0.0|0.0|0.007145877564|0.115|0.135|0.16
2205|301235|华康洁净|2|2.0|0.0|0.0|0.0|0.0|0.619909888363|1.406666666667|2.04|3.02
2206|601158|重庆水务|2|1.0|1.0|0.0|0.0|0.0|0.163557764758|0.175|0.185|0.19
2207|300327|中颖电子|2|2.0|0.0|0.0|0.0|0.0|0.392908454989|0.275|0.375|0.56
2208|300348|长亮科技|2|1.0|1.0|0.0|0.0|0.0|0.022916290231|0.115|0.175|0.23
2209|001359|平安电工|2|2.0|0.0|0.0|0.0|0.0|1.172422279372|1.415|1.7|2.05
2210|688610|埃科光电|2|2.0|0.0|0.0|0.0|0.0|0.231222567647|1.205|2.0|3.02
2211|003001|中岩大地|2|1.0|1.0|0.0|0.0|0.0|0.35797846857|0.835|1.61|2.4
2212|603823|百合花|2|1.0|1.0|0.0|0.0|0.0|0.422844430316|0.5|0.62|0.87
2213|301489|思泉新材|2|1.0|1.0|0.0|0.0|0.0|0.649577785049|1.329666666667|2.279666666667|3.456666666667
2214|688339|亿华通|2|0.0|2.0|0.0|0.0|0.0|-1.970337811772|-1.435|-1.29|-0.59
2215|600592|龙溪股份|2|1.0|1.0|0.0|0.0|0.0|0.313629721708|0.425|0.53|0.645
2216|600226|亨通股份|2|2.0|0.0|0.0|0.0|0.0|0.063695087479|0.09|0.115|0.145
2217|002731|萃华珠宝|2|2.0|0.0|0.0|0.0|0.0|0.845936423976|0.97|1.12|1.32
2218|688651|盛邦安全|2|2.0|0.0|0.0|0.0|0.0|0.021598519079|0.685|1.015|1.385
2219|301383|天键股份|2|1.0|1.0|0.0|0.0|0.0|1.29690711415|0.335|0.87|1.285
2220|002149|西部材料|2|1.0|1.0|0.0|0.0|0.0|0.323168611023|0.505|0.655|0.895
2221|002221|东华能源|2|2.0|0.0|0.0|0.0|0.0|0.281642474141|0.095|0.235|0.375
2222|000837|秦川机床|2|0.0|2.0|0.0|0.0|0.0|0.052565649681|0.08|0.1|0.13
2223|300731|科创新源|2|2.0|0.0|0.0|0.0|0.0|0.136670388568|0.3515|1.1875|1.8425
2224|301303|真兰仪表|2|1.0|1.0|0.0|0.0|0.0|0.784436929354|0.86|0.99|1.165
2225|300746|汉嘉设计|2|2.0|0.0|0.0|0.0|0.0|-1.903388756029|0.235|0.36|0.515
2226|601019|山东出版|2|1.0|1.0|0.0|0.0|0.0|0.608567439178|0.755|0.82|0.89
2227|601061|中信金属|2|1.0|1.0|0.0|0.0|0.0|0.456785353841|0.595|0.715|0.795
2228|002264|新华都|2|2.0|0.0|0.0|0.0|0.0|0.361446280004|0.385|0.45|0.575
2229|002752|昇兴股份|2|2.0|0.0|0.0|0.0|0.0|0.433302795981|0.323333333333|0.463333333333|0.576666666667
2230|603990|麦迪科技|2|2.0|0.0|0.0|0.0|0.0|-0.912472919474|0.2|0.275|0.39
2231|301662|宏工科技|2|1.0|1.0|0.0|0.0|0.0|2.597170537875|2.26|3.04|4.81
2232|001330|博纳影业|2|1.0|1.0|0.0|0.0|0.0|-0.630694295664|-0.71|0.055|0.105
2233|603373|安邦护卫|2|1.0|1.0|0.0|0.0|0.0|1.167096144107|1.245|1.345|1.46
2234|688327|云从科技|2|1.0|1.0|0.0|0.0|0.0|-0.669865246777|-0.4|-0.345|-0.165
2268|002809|红墙股份|2|0.0|2.0|0.0|0.0|0.0|0.230424629584|0.155|0.345|0.565
2299|603155|新亚强|1|0.0|1.0|0.0|0.0|0.0|0.362145014136|0.32|0.36|0.46
2300|920701|豪声电子|1|0.0|1.0|0.0|0.0|0.0|1.250013349781|0.52|0.65|0.8
2301|301205|联特科技|1|0.0|1.0|0.0|0.0|0.0|0.716430977772|1.0|2.08|3.48
2302|603328|依顿电子|1|1.0|0.0|0.0|0.0|0.0|0.438056429124|0.5|0.6|0.73
2303|688429|时创能源|1|0.0|1.0|0.0|0.0|0.0|-1.622380286439|-0.8|0.05|0.38
2304|000529|广弘控股|1|1.0|0.0|0.0|0.0|0.0|0.208596573259|0.17|0.19|0.35
2305|000629|钒钛股份|1|1.0|0.0|0.0|0.0|0.0|0.030696831039|0.0|0.02|0.04
2306|300397|天和防务|1|0.0|1.0|0.0|0.0|0.0|-0.203557201392|0.02|0.05|0.12
2307|920152|昆工科技|1|0.0|1.0|0.0|0.0|0.0|-0.298694034041|-0.31|1.39|2.48
2308|301261|恒工精密|1|1.0|0.0|0.0|0.0|0.0|0.792706016835|1.23|1.46|1.74
2309|603689|皖天然气|1|1.0|0.0|0.0|0.0|0.0|0.632347273407|0.77|0.84|0.93
2310|300140|节能环境|1|0.0|1.0|0.0|0.0|0.0|0.195363034618|0.26|0.3|0.35
2311|600784|鲁银投资|1|0.0|1.0|0.0|0.0|0.0|0.446092021044|0.32|0.48|0.64
2312|002824|和胜股份|1|0.0|1.0|0.0|0.0|0.0|0.258583128683|0.53|0.65|0.75
2313|002613|北玻股份|1|0.0|1.0|0.0|0.0|0.0|0.054917809074|0.09|0.11|0.13
2314|300109|新开源|1|1.0|0.0|0.0|0.0|0.0|0.719432535568|0.7|0.82|1.02
2315|688345|博力威|1|1.0|0.0|0.0|0.0|0.0|-0.955099496686|0.83|1.42|2.21
2316|605289|罗曼股份|1|0.0|1.0|0.0|0.0|0.0|-0.319611196019|0.93|1.14|1.41
2317|300166|东方国信|1|1.0|0.0|0.0|0.0|0.0|0.025841706783|-0.1|0.13|0.25
2319|002046|国机精工|1|1.0|0.0|0.0|0.0|0.0|0.521762444847|0.53|0.71|1.03
2320|688661|和林微纳|1|1.0|0.0|0.0|0.0|0.0|-0.057332314244|0.383|0.747|0.897
2321|603535|嘉诚国际|1|1.0|0.0|0.0|0.0|0.0|0.400570286457|0.49|0.58|0.68
2322|300843|胜蓝股份|1|1.0|0.0|0.0|0.0|0.0|0.627943249859|0.99|1.22|1.47
2323|301153|中科江南|1|1.0|0.0|0.0|0.0|0.0|0.295975327177|0.12|0.4|0.65
2324|301201|诚达药业|1|0.0|1.0|0.0|0.0|0.0|-0.181649342272|-0.05|0.4|0.67
2325|002454|松芝股份|1|1.0|0.0|0.0|0.0|0.0|0.217108012484|0.35|0.45|0.55
2326|002009|天奇股份|1|0.0|1.0|0.0|0.0|0.0|-0.634184745219|0.28|0.59|0.81
2327|300371|汇中股份|1|1.0|0.0|0.0|0.0|0.0|0.286877663837|0.44|0.56|0.64
2328|002157|正邦科技|1|0.0|1.0|0.0|0.0|0.0|0.023394408615|0.05|0.06|0.17
2329|600759|洲际油气|1|1.0|0.0|0.0|0.0|0.0|0.117522409786|0.07|0.07|0.15
2330|603938|三孚股份|1|1.0|0.0|0.0|0.0|0.0|0.166688041905|0.22|0.5|0.55
2331|000762|西藏矿业|1|1.0|0.0|0.0|0.0|0.0|0.21455388286|0.02|0.48|0.73
2332|000825|太钢不锈|1|1.0|0.0|0.0|0.0|0.0|-0.172222161873|0.15|0.17|0.2
2333|603628|清源股份|1|1.0|0.0|0.0|0.0|0.0|0.330150113163|0.56|0.76|0.94
2334|300540|蜀道装备|1|1.0|0.0|0.0|0.0|0.0|0.315242724978|0.35|0.41|0.49
2335|001228|永泰运|1|1.0|0.0|0.0|0.0|0.0|0.845103482169|1.372|1.925|2.556
2336|000686|东北证券|1|0.0|1.0|0.0|0.0|0.0|0.373282055298|0.61|0.73|0.84
2337|000612|焦作万方|1|1.0|0.0|0.0|0.0|0.0|0.493791355274|1.1|1.33|1.46
2338|688573|信宇人|1|0.0|1.0|0.0|0.0|0.0|-0.647172630246|0.09|0.56|0.81
2339|688432|有研硅|1|1.0|0.0|0.0|0.0|0.0|0.186678280169|0.22|0.26|0.31
2340|002275|桂林三金|1|1.0|0.0|0.0|0.0|0.0|0.887613062985|0.8|0.88|0.97
2341|300545|联得装备|1|1.0|0.0|0.0|0.0|0.0|1.310272738244|1.23|1.86|2.3
2342|000917|电广传媒|1|1.0|0.0|0.0|0.0|0.0|0.067678094223|0.17|0.23|0.3
2343|301339|通行宝|1|0.0|1.0|0.0|0.0|0.0|0.361334125826|0.58|0.79|1.04
2344|002590|万安科技|1|0.0|1.0|0.0|0.0|0.0|0.406972710449|0.45|0.53|0.66
2345|605566|福莱蒽特|1|0.0|1.0|0.0|0.0|0.0|0.165129757837|0.46|1.31|1.73
2346|601860|紫金银行|1|0.0|1.0|0.0|0.0|0.0|0.443466172681|0.43|0.43|0.46
